Education,Marital_Status,Income,Recency,Deals,online,Catalog,Store,NumWebVisitsMonth,month_enroll,Generation,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Cluster
Postgraduate,Alone,0.35315006072532074,79,2,1,0,3,3,12,Baby Boomers,70,2,0,1188.9302325581396,1
Undergraduate,Alone,0.4729773461429806,28,2,6,9,5,2,9,Gen X,54,1,0,47.382295081967214,2
PhD,Alone,0.4687364327038966,86,1,4,4,10,1,4,Gen X,51,0,0,58.10243902439024,2
Undergraduate,Partner,0.2595031106204656,42,2,1,0,3,4,4,Gen X,49,2,0,1251.1379310344828,0
Undergraduate,Alone,0.1498805016570593,39,1,1,1,2,7,5,Gen X,55,1,0,823.48,0
Undergraduate,Partner,0.22027115204679895,8,1,1,0,2,7,3,Gen X,53,1,0,1269.4583333333333,0
Undergraduate,Partner,0.2279672405816344,40,1,1,0,3,8,6,Gen X,53,1,0,831.3157894736842,0
Undergraduate,Partner,0.14868401563765468,5,2,2,0,3,7,10,Millennials,39,1,0,358.3333333333333,0
Postgraduate,Partner,0.12413817885913311,96,5,3,0,4,7,2,Baby Boomers,65,2,0,364.7659574468085,0
PhD,Alone,0.3002114544262891,28,6,6,8,4,7,1,Gen X,57,1,1,52.35424354243543,1
Postgraduate,Partner,0.3079235586487583,22,6,7,1,8,7,5,Gen X,47,1,1,69.60731319554849,1
Undergraduate,Alone,0.2888165207511803,30,4,7,1,5,9,9,Gen X,49,1,0,108.16976127320956,1
Postgraduate,Partner,0.42138266950841646,45,1,3,6,4,2,1,Silent Generation,80,0,0,38.98697270471464,2
PhD,Partner,0.5238090021068014,58,1,5,4,7,2,11,Baby Boomers,68,0,3,112.50617283950618,2
Undergraduate,Alone,0.12162811073252887,49,1,2,0,3,7,7,Baby Boomers,75,0,1,336.26,0
Undergraduate,Partner,0.3540110605015455,37,4,3,3,5,4,10,Gen X,47,2,0,189.87777777777777,1
Undergraduate,Alone,0.3250505174960404,70,2,1,1,5,3,4,Baby Boomers,64,1,0,262.8474576271187,1
Postgraduate,Alone,0.31670801153935735,33,1,4,1,7,7,1,Baby Boomers,63,0,1,143.43809523809523,1
PhD,Partner,0.46311311967335755,98,3,10,3,7,6,6,Baby Boomers,71,1,0,91.8135593220339,2
Postgraduate,Alone,0.40615514313017614,17,3,11,4,8,8,10,Gen X,60,1,0,56.17273576097106,1
Undergraduate,Partner,0.48185057074648147,54,1,6,5,12,3,3,Gen X,52,0,0,46.78860759493671,2
Undergraduate,Partner,0.14055144628183935,39,3,4,0,3,8,12,Gen X,57,1,0,322.15,0
Postgraduate,Partner,0.41588195041981846,81,4,4,4,9,4,12,Gen X,55,1,0,107.97905759162305,2
Undergraduate,Alone,0.3278962704318667,71,1,1,0,3,5,3,Baby Boomers,69,2,0,1145.9512195121952,1
Undergraduate,Partner,0.24989858085291197,62,3,2,1,4,6,1,Baby Boomers,74,2,0,204.9294117647059,0
PhD,Alone,0.5273526062955132,8,1,6,8,13,2,11,Silent Generation,81,0,0,70.87917737789203,2
Undergraduate,Partner,0.33533113451891045,76,3,2,8,12,8,4,Baby Boomers,67,0,3,31.580602883355176,1
Postgraduate,Partner,0.3444200530141304,66,6,7,1,7,7,11,Gen X,49,2,0,108.47379912663756,1
Postgraduate,Partner,0.3870595434036882,83,1,1,1,3,2,3,Gen X,54,1,0,902.3809523809524,1
Undergraduate,Partner,0.37779940551543917,28,4,3,4,6,3,10,Baby Boomers,68,1,0,136.46172839506173,1
Undergraduate,Partner,0.40332339825720653,87,7,3,2,8,8,3,Gen X,53,2,1,58.097370983446936,1
Undergraduate,Alone,0.47429094717342957,43,2,5,9,6,2,4,Gen X,53,1,0,49.0554803788904,2
Undergraduate,Partner,0.1952280489273725,0,1,1,1,2,6,10,Millennials,44,0,0,373.22222222222223,0
Undergraduate,Alone,0.155562690597773,1,2,2,0,3,8,4,Gen X,53,1,0,444.9791666666667,0
Undergraduate,Alone,0.4778386463572586,1,1,5,4,6,2,5,Gen X,50,0,0,100.78512396694217,2
Postgraduate,Partner,0.36289673242006926,72,6,5,7,9,4,2,Baby Boomers,70,1,0,61.33720930232558,1
PhD,Partner,0.5723941904418038,72,0,5,5,12,1,11,Millennials,39,0,0,61.33600534402137,2
PhD,Partner,0.4387898843560244,12,2,5,4,7,3,5,Gen X,55,1,0,133.26868686868687,2
Undergraduate,Partner,0.22236722868530537,89,1,1,0,2,6,3,Gen X,49,2,0,1538.6,0
Undergraduate,Alone,0.16395311135769453,67,3,10,2,4,9,11,Baby Boomers,71,0,0,39.4859649122807,0
Undergraduate,Partner,0.43722389965157715,54,1,9,2,9,5,3,Gen X,53,1,0,85.41612483745124,2
Postgraduate,Partner,0.18766579987925192,34,2,2,0,3,8,9,Gen X,47,1,0,469.1636363636364,0
PhD,Alone,0.49493087162556804,15,1,5,4,8,3,5,Gen X,45,0,2,42.26327433628319,2
Undergraduate,Partner,0.1607163789409868,43,2,2,0,3,7,8,Gen X,53,1,0,401.1454545454545,0
Undergraduate,Alone,0.3884618396750503,0,1,7,3,7,5,6,Baby Boomers,64,0,1,98.94454072790296,1
Undergraduate,Partner,0.16331242871757146,74,1,3,2,2,8,4,Baby Boomers,62,0,0,138.38888888888889,0
Undergraduate,Partner,0.5526120263379656,61,1,5,10,4,6,5,Baby Boomers,66,1,4,44.84977005620848,2
Postgraduate,Alone,0.5050259785001985,51,1,10,2,11,8,4,Baby Boomers,66,1,0,49.71637055837564,2
Undergraduate,Partner,0.5800278704795764,97,3,3,4,7,5,5,Baby Boomers,71,3,2,57.79950495049505,2
Undergraduate,Alone,0.26987425150984873,75,2,1,0,3,8,1,Baby Boomers,63,3,0,1051.638888888889,1
PhD,Alone,0.5186052316412052,83,1,8,9,4,4,5,Baby Boomers,67,1,0,54.652496626180834,2
Undergraduate,Partner,0.11946942365245607,23,1,1,0,3,6,3,Millennials,41,1,0,751.3181818181819,0
PhD,Alone,0.3786511943233285,65,1,2,0,3,5,11,Gen X,49,2,0,879.5555555555555,1
Undergraduate,Alone,0.3389851742436163,94,1,6,4,7,6,9,Millennials,33,0,0,71.74852941176471,1
PhD,Partner,0.3854570069745301,42,3,7,3,7,5,5,Gen X,58,2,0,104.3819188191882,1
Postgraduate,Partner,0.18286376724703968,10,2,2,0,3,7,10,Gen X,45,1,0,502.6,0
Undergraduate,Partner,0.25391778242418,94,2,1,0,3,8,2,Gen X,58,2,0,908.7435897435896,0
Undergraduate,Partner,0.468333897261925,50,5,6,5,12,3,3,Baby Boomers,69,1,0,68.4477468839885,2
Postgraduate,Alone,0.34328312272471073,46,2,6,1,5,7,4,Gen X,53,1,0,128.55584415584417,1
Undergraduate,Alone,0.5222079852463926,98,1,7,7,12,3,9,Gen X,45,0,0,50.03184323331292,2
Postgraduate,Alone,0.3211087878413706,42,1,1,0,3,6,7,Gen X,45,1,0,997.5869565217392,1
Undergraduate,Alone,0.38576605929429925,30,2,7,6,5,5,3,Gen X,48,1,1,74.41261498028909,1
Undergraduate,Partner,0.24446067296254487,11,3,2,1,3,5,8,Baby Boomers,75,2,0,447.7105263157895,0
Undergraduate,Partner,0.2841096449288387,61,3,3,2,6,5,11,Gen X,51,1,0,138.1,1
Undergraduate,Alone,0.2454674418900998,12,4,3,0,4,6,5,Millennials,37,1,0,384.0,0
Undergraduate,Partner,0.14122176496898267,76,4,4,0,3,9,11,Millennials,44,1,0,277.4142857142857,0
Postgraduate,Partner,0.526279191188433,2,1,3,6,7,1,7,Baby Boomers,65,0,0,77.39587242026266,2
Undergraduate,Partner,0.5196767122491492,43,1,5,6,7,2,1,Gen X,55,0,3,40.42060726729717,2
Postgraduate,Alone,0.4144439606399116,27,2,3,6,8,3,9,Millennials,34,0,0,45.81263940520446,2
Postgraduate,Alone,0.37789930796371995,60,3,7,5,8,5,12,Baby Boomers,69,1,0,72.36125654450262,1
Undergraduate,Alone,0.3462352440468366,79,2,3,1,5,5,10,Baby Boomers,62,1,0,256.3076923076923,1
Undergraduate,Partner,0.10832087409001223,96,4,3,1,3,5,5,Gen X,45,2,0,284.37735849056605,0
Undergraduate,Alone,0.34128580747454407,17,2,5,3,3,6,6,Gen X,51,1,0,133.60326086956522,1
PhD,Partner,0.4352227348716579,0,3,6,2,9,4,1,Baby Boomers,71,1,0,120.08088235294116,2
Postgraduate,Partner,0.5254835131477109,38,1,7,7,10,3,11,Baby Boomers,68,0,2,44.43982730706961,2
PhD,Partner,0.22285453806089756,43,2,1,1,2,5,5,Gen X,59,2,1,881.2285714285714,0
PhD,Partner,0.32412080089964174,1,3,7,1,7,8,3,Gen X,51,1,2,103.97757847533632,1
Undergraduate,Alone,0.40794159171267413,25,7,10,2,12,7,4,Gen X,46,1,0,51.24915254237288,1
Postgraduate,Partner,0.2745572289527885,2,1,1,0,3,7,3,Gen X,52,1,0,940.8780487804878,1
Undergraduate,Partner,0.37832818741991814,66,3,6,2,11,5,2,Millennials,40,2,0,76.14442916093535,1
Undergraduate,Partner,0.2692128195182691,49,2,1,0,3,8,10,Gen X,59,2,0,943.95,1
Postgraduate,Partner,0.5423902948330851,5,1,6,9,10,2,5,Millennials,36,0,1,80.70621468926554,2
Undergraduate,Partner,0.1691869391271103,71,2,2,0,3,8,1,Gen X,56,1,0,580.7,0
Postgraduate,Partner,0.31307182596168304,35,6,6,1,4,8,2,Gen X,56,2,0,152.74657534246575,1
Undergraduate,Partner,0.0482916794729126,94,1,0,0,3,6,1,Millennials,38,0,0,500.0,0
Postgraduate,Partner,0.2752542065734993,80,6,4,1,6,7,10,Millennials,36,1,0,113.4398826979472,1
Postgraduate,Alone,0.34340478129616336,61,2,6,1,4,7,12,Gen X,50,1,0,134.18428184281842,1
PhD,Partner,0.3931895283211215,29,3,4,2,8,4,6,Gen X,52,1,0,144.40399002493766,1
Postgraduate,Alone,0.30586059658976594,0,3,5,1,8,5,3,Gen X,59,1,0,110.57506361323156,1
Postgraduate,Alone,0.1417130465911608,80,1,1,0,2,7,9,Millennials,39,2,0,1948.5,0
Undergraduate,Partner,0.36541086081500707,54,3,2,3,8,3,5,Gen X,47,1,0,109.4074074074074,1
Undergraduate,Partner,0.22080761614236288,71,2,2,0,3,7,10,Gen X,46,1,0,442.6811594202899,0
PhD,Partner,0.46150372217482355,27,1,5,7,4,3,9,Millennials,42,0,2,40.60393746381008,2
Undergraduate,Alone,0.41914654017668806,61,2,5,5,4,3,1,Baby Boomers,66,1,1,62.76381909547739,2
Undergraduate,Partner,0.15787927979792746,55,3,4,0,3,7,6,Gen X,49,1,0,481.6666666666667,0
Postgraduate,Alone,0.29913755205454207,35,4,3,1,4,7,4,Millennials,44,2,0,232.93956043956044,1
Postgraduate,Partner,0.4129017698000169,34,1,5,7,10,3,10,Gen X,47,1,0,62.02831142568251,2
Undergraduate,Partner,0.5176705757614433,95,1,4,8,5,2,9,Baby Boomers,72,0,3,48.188431723315446,2
Postgraduate,Alone,0.3019311071122689,64,7,6,6,4,6,6,Gen X,54,2,0,71.99159663865547,1
Undergraduate,Partner,0.28328963403550195,30,2,3,0,4,8,2,Millennials,42,1,0,255.9102564102564,1
Postgraduate,Alone,0.5459432886308476,12,1,6,9,12,1,4,Baby Boomers,69,0,0,70.4926590538336,2
Postgraduate,Partner,0.12393366594002093,96,4,3,1,3,9,1,Gen X,47,1,0,133.7265625,0
Undergraduate,Alone,0.1802321209144735,16,3,3,1,2,8,2,Gen X,53,1,1,287.93023255813955,0
Undergraduate,Partner,0.2562830827273135,16,2,2,0,3,8,10,Gen X,50,1,0,526.4264705882352,0
Undergraduate,Alone,0.2617760566155571,78,1,0,0,3,5,7,Gen X,50,2,0,2289.1875,0
Postgraduate,Partner,0.3530717512462195,83,2,2,0,3,6,6,Millennials,44,2,0,929.290909090909,1
PhD,Alone,0.5480918422854758,96,1,5,6,10,2,9,Gen X,53,0,0,41.08656575212866,2
PhD,Partner,0.5240882820740875,67,1,3,2,13,1,7,Gen X,55,0,0,40.66997026759167,2
PhD,Alone,0.32323366554402133,87,4,6,1,4,9,11,Baby Boomers,72,3,0,175.7832699619772,1
Undergraduate,Partner,0.2981706892896258,34,2,2,0,3,7,12,Baby Boomers,66,2,0,768.0545454545454,1
Undergraduate,Partner,0.3535776427854335,46,8,9,2,5,8,4,Baby Boomers,63,2,0,90.77127659574468,1
Postgraduate,Alone,0.45046544663935556,7,2,2,6,10,5,12,Gen X,47,0,0,53.15534738485558,2
Undergraduate,Partner,0.22949528631102198,73,2,2,0,3,9,2,Gen X,52,1,1,383.30120481927713,0
Postgraduate,Alone,0.3547510481420242,54,6,5,2,5,5,9,Gen X,60,2,0,145.58073654390935,1
Undergraduate,Partner,0.49606977928557894,93,1,3,10,11,1,1,Millennials,42,0,0,76.40079760717846,2
Undergraduate,Alone,0.19519983232260413,52,1,1,0,2,7,4,Millennials,34,1,0,1919.142857142857,0
PhD,Alone,0.3399561133217193,53,2,7,10,5,6,2,Silent Generation,82,0,1,54.26607538802661,1
PhD,Alone,0.37775826631212345,81,2,8,10,5,6,12,Gen X,53,1,0,48.51624231782265,1
Undergraduate,Partner,0.428351788144958,8,1,6,9,4,5,8,Baby Boomers,69,1,0,80.41405269761606,2
Undergraduate,Alone,0.5049121260166682,97,2,10,6,7,4,1,Baby Boomers,67,1,0,47.82112332112332,2
PhD,Partner,0.26480741035943417,50,3,4,2,8,6,8,Gen X,51,1,0,92.4862842892768,1
Undergraduate,Alone,0.15913064292234086,38,4,4,0,3,8,10,Millennials,39,1,0,260.07142857142856,0
Undergraduate,Partner,0.5202629893047843,61,1,4,3,10,2,2,Baby Boomers,67,0,0,87.62931034482759,2
Undergraduate,Alone,0.371136350364717,46,2,4,1,4,6,8,Gen X,55,1,0,266.6847290640394,1
Undergraduate,Partner,0.4435172039982878,73,1,4,5,6,2,7,Gen X,58,0,0,77.88461538461539,2
Undergraduate,Partner,0.38851416951586326,19,1,3,3,6,3,12,Gen X,52,0,0,139.60880195599023,1
Undergraduate,Partner,0.39902329173563134,10,5,4,1,6,5,3,Gen X,56,3,0,208.9255319148936,1
Undergraduate,Alone,0.5392047757536377,94,1,3,4,10,0,4,Gen X,48,0,0,59.78355586788475,2
Undergraduate,Alone,0.5459681250828128,10,0,7,4,7,2,11,Baby Boomers,64,0,1,59.64734299516908,2
Undergraduate,Alone,0.3198329361151857,37,1,1,0,2,7,12,Gen X,54,1,0,1631.571428571429,1
Undergraduate,Partner,0.3334714510496801,94,1,2,0,3,5,1,Gen X,51,1,0,714.7611940298508,1
PhD,Partner,0.3213077983864767,23,1,2,1,6,4,3,Millennials,39,0,0,230.75879396984925,1
PhD,Alone,0.5053726312352417,75,1,3,10,8,1,6,Gen X,59,0,0,53.97109428768066,2
Undergraduate,Partner,0.4881226828764696,40,1,3,10,5,2,11,Millennials,33,0,0,59.94732641660016,2
PhD,Alone,0.3600772125583699,24,6,10,5,10,8,1,Baby Boomers,62,1,0,43.637729549248746,1
Postgraduate,Partner,0.25524729139975955,11,2,3,1,4,7,7,Gen X,53,1,0,200.23033707865167,0
Undergraduate,Alone,0.5901780839632612,29,1,7,3,7,3,12,Millennials,31,0,1,48.004522613065326,2
Undergraduate,Partner,0.421230748552035,51,1,3,4,6,1,5,Baby Boomers,71,0,0,64.36475409836065,2
Postgraduate,Partner,0.47753550646385484,86,1,3,4,7,2,12,Baby Boomers,65,0,0,73.03996003996004,2
PhD,Partner,0.5346787017952007,9,1,7,6,6,3,8,Millennials,43,0,2,43.86086503387181,2
Postgraduate,Alone,0.3004845119097607,30,2,3,2,7,3,11,Baby Boomers,71,1,0,121.73428571428572,1
PhD,Alone,0.4856090595132091,73,1,6,9,9,3,5,Baby Boomers,71,0,1,45.234545454545454,2
PhD,Partner,0.3218921629222329,25,1,1,0,3,7,4,Baby Boomers,70,2,2,1000.3260869565216,1
Undergraduate,Alone,0.47349017625521,67,1,2,10,6,1,4,Millennials,32,0,0,58.920195439739416,2
Postgraduate,Alone,0.2828761452503394,67,1,2,0,4,6,1,Gen X,56,1,0,419.5578947368421,1
PhD,Partner,0.2474310783972905,58,3,1,1,4,4,5,Baby Boomers,77,2,0,555.9516129032259,0
Undergraduate,Partner,0.5289555191864349,82,1,11,4,10,5,5,Millennials,39,1,1,47.15105053946621,2
Postgraduate,Partner,0.17764378632729796,98,3,6,1,6,8,8,Gen X,46,0,0,52.25053533190578,0
Undergraduate,Partner,0.5010334086997709,93,1,4,5,9,2,2,Gen X,47,0,1,67.52219321148826,2
Postgraduate,Alone,0.4828563327885822,53,1,4,4,10,2,12,Millennials,43,0,1,36.11890838206628,2
Undergraduate,Alone,0.4837923702984236,66,1,5,4,6,2,5,Millennials,32,0,0,65.92102928127773,2
PhD,Partner,0.4521308850891212,6,1,6,9,5,3,11,Gen X,49,1,0,48.30296610169491,2
PhD,Partner,0.5116227643877999,42,1,6,4,9,2,4,Gen X,51,0,0,71.54716981132076,2
Undergraduate,Alone,0.3224637636995162,78,1,1,1,4,3,2,Millennials,36,1,0,368.856,1
PhD,Alone,0.43314527373649525,29,2,11,2,10,7,8,Baby Boomers,74,1,1,67.2360248447205,2
Undergraduate,Partner,0.18509665944794618,82,1,1,0,3,8,12,Millennials,36,1,0,795.09375,0
Undergraduate,Alone,0.4881910999681383,92,1,2,11,5,1,5,Baby Boomers,73,0,0,90.18847539015606,2
PhD,Partner,0.23681652504217524,78,2,3,0,3,8,5,Gen X,54,1,0,715.0434782608696,0
Undergraduate,Partner,0.47050566620287737,54,1,9,3,4,4,10,Gen X,54,0,0,74.7875,2
PhD,Partner,0.44742227896101766,45,3,11,5,11,8,5,Gen X,55,1,1,36.92509568069983,2
Undergraduate,Alone,0.3776348385465971,59,3,7,5,11,5,7,Gen X,54,1,0,70.91014120667522,1
PhD,Alone,0.4083976803614076,8,2,8,4,9,6,8,Gen X,50,1,0,74.66584463625153,1
Postgraduate,Alone,0.43248335726954484,51,8,6,3,5,6,6,Baby Boomers,73,2,0,57.88482142857143,2
PhD,Partner,0.3824899143861975,51,2,7,4,7,5,7,Baby Boomers,63,1,0,77.33379310344827,1
Undergraduate,Alone,0.5238496294952532,76,1,3,2,6,1,5,Millennials,42,0,1,69.10278011794439,2
Undergraduate,Partner,0.5847217141283771,62,0,5,8,5,2,3,Baby Boomers,72,0,3,41.00086880973067,2
Undergraduate,Alone,0.10704276613150009,86,3,2,1,3,7,12,Millennials,39,0,0,225.84848484848484,0
PhD,Partner,0.3557909179214225,60,1,4,4,10,8,10,Millennials,38,0,2,41.2504,1
Postgraduate,Partner,0.39336891401241103,56,3,4,4,9,3,2,Millennials,43,1,0,84.82723279648609,1
Undergraduate,Alone,0.45145958295613176,83,2,4,2,5,3,9,Gen X,46,2,0,223.84918032786885,2
Undergraduate,Partner,0.2823137846136902,92,1,2,0,3,4,12,Gen X,48,1,0,795.42,1
Postgraduate,Alone,0.44937731915000434,31,2,3,2,9,8,10,Gen X,50,1,0,68.23417085427135,2
PhD,Partner,0.2026075078744475,80,1,2,0,3,4,5,Gen X,46,1,0,681.0243902439024,0
PhD,Partner,0.35955065898882604,39,3,2,1,3,5,5,Gen X,49,2,1,677.7922077922078,1
Postgraduate,Alone,0.3096111367770176,20,4,3,1,4,6,1,Gen X,52,2,0,257.60818713450294,1
PhD,Alone,0.30149988538469497,53,1,3,1,2,8,5,Gen X,54,2,0,326.46564885496184,1
Postgraduate,Partner,0.32245755240365354,84,1,1,1,2,6,5,Gen X,49,2,0,853.8148148148148,1
PhD,Partner,0.12249331697500311,50,5,3,0,4,8,2,Gen X,49,2,0,319.37735849056605,0
Undergraduate,Partner,0.40382740598835754,96,3,5,2,6,5,12,Gen X,60,1,0,125.79789473684212,1
Undergraduate,Alone,0.3685476243841926,94,4,5,5,8,5,8,Baby Boomers,73,1,0,77.37752161383285,1
Undergraduate,Partner,0.39973647032794224,25,2,2,0,4,5,5,Gen X,52,2,0,615.0104166666666,1
PhD,Alone,0.3717277951336251,48,4,5,2,5,6,4,Baby Boomers,68,1,0,150.2409972299169,1
Undergraduate,Alone,0.46433194473680695,65,2,4,7,13,2,9,Gen X,58,1,0,65.47451343836886,2
PhD,Alone,0.36198364840065006,69,3,6,3,8,5,5,Baby Boomers,63,1,0,90.99826989619378,1
Postgraduate,Partner,0.2903634653632578,12,2,2,0,3,6,12,Gen X,56,1,0,640.953125,1
PhD,Partner,0.2852965006426707,84,5,2,1,5,6,10,Gen X,50,1,0,270.02013422818794,1
Undergraduate,Partner,0.3474657560465368,47,7,3,1,6,5,6,Gen X,45,2,0,217.24242424242425,1
Undergraduate,Partner,0.3747741031059108,87,3,5,2,11,4,9,Baby Boomers,66,1,0,75.21016483516483,1
Undergraduate,Partner,0.5778699420216703,35,1,6,7,9,2,8,Gen X,52,0,2,52.280652418447694,2
Undergraduate,Partner,0.2407267898981276,47,3,3,0,4,7,10,Gen X,52,1,0,359.9032258064516,0
PhD,Partner,0.2482810145359392,48,1,1,0,2,8,4,Gen X,51,1,0,1504.1739130434785,0
Undergraduate,Partner,0.30935314695674593,46,6,10,2,6,9,10,Gen X,45,1,0,66.48036253776435,1
Undergraduate,Partner,0.5349298514339864,27,1,3,4,10,1,2,Millennials,37,0,0,70.29966611018364,2
PhD,Partner,0.28834104470396593,37,4,3,0,4,7,1,Gen X,57,3,0,502.5432098765432,1
Postgraduate,Partner,0.11326391268071927,8,3,3,0,4,8,11,Millennials,37,1,0,170.82608695652175,0
Postgraduate,Alone,0.3997997116164758,29,3,7,1,7,5,11,Baby Boomers,66,1,0,120.26883910386964,1
Postgraduate,Partner,0.5164485880133228,85,1,4,6,13,2,10,Gen X,54,0,0,51.51726342710997,2
Undergraduate,Partner,0.532395371870527,2,1,2,8,13,0,2,Baby Boomers,63,0,0,90.4049676025918,2
Postgraduate,Partner,0.5266438764867934,66,1,2,4,12,1,8,Baby Boomers,66,0,1,43.23350785340314,2
Postgraduate,Partner,0.38771147754650737,60,7,6,3,5,7,10,Gen X,60,3,0,138.59367396593674,1
Undergraduate,Partner,0.2556657209004947,54,3,2,0,4,4,1,Baby Boomers,73,2,0,379.82978723404256,0
Undergraduate,Partner,0.3650002149644963,70,5,10,6,7,7,9,Baby Boomers,71,1,1,48.94285714285714,1
Postgraduate,Alone,0.3266290546749185,55,1,0,1,2,4,7,Baby Boomers,65,2,0,2033.8695652173917,1
Undergraduate,Alone,0.026493689094530776,20,0,0,0,0,14,6,Gen X,60,0,0,810.1666666666666,0
Postgraduate,Alone,0.24066612541985716,78,1,2,0,3,7,8,Gen X,46,1,0,619.6666666666666,0
Undergraduate,Alone,0.42613120574218005,63,3,11,6,9,6,10,Gen X,47,1,0,55.38521739130434,2
Undergraduate,Partner,0.5174201643699937,17,1,5,11,6,3,8,Baby Boomers,75,0,2,57.076325088339225,2
PhD,Partner,0.4353780932087484,43,2,4,2,8,4,8,Gen X,51,1,0,161.36296296296297,2
PhD,Partner,0.5245857149753179,13,1,5,6,7,2,11,Gen X,47,0,0,43.06603773584906,2
Undergraduate,Partner,0.4915115904791861,46,1,9,7,9,5,10,Gen X,56,0,3,30.474255832662912,2
Postgraduate,Alone,0.5119157466927364,65,1,4,9,13,2,5,Gen X,49,0,0,60.6,2
PhD,Alone,0.25324570808476465,1,2,2,0,3,5,6,Baby Boomers,69,2,0,785.3333333333334,0
Undergraduate,Alone,0.5422556898983646,6,1,2,4,10,1,3,Baby Boomers,71,0,4,47.89435438792621,2
Postgraduate,Partner,0.18110533651462765,32,1,0,0,3,7,11,Gen X,53,1,0,1309.6842105263158,0
Postgraduate,Partner,0.2967568789313721,34,5,10,1,6,9,8,Millennials,44,1,1,73.33507853403141,1
Undergraduate,Alone,0.43035558430549253,70,4,5,3,12,4,2,Millennials,36,1,0,80.06086956521739,2
Undergraduate,Alone,0.4311247786681013,49,2,1,1,4,3,6,Baby Boomers,71,2,0,598.0277777777778,2
Undergraduate,Alone,0.24980507390828346,65,1,1,0,2,6,3,Millennials,30,0,0,1514.0869565217392,0
Undergraduate,Partner,0.4898211993181755,25,1,8,4,10,6,11,Gen X,47,0,1,50.52712659075687,2
Undergraduate,Partner,0.18970360288211566,84,3,2,1,3,5,2,Baby Boomers,68,2,0,293.1573033707865,0
Undergraduate,Partner,0.3634632607497105,7,3,8,8,6,6,8,Gen X,52,1,1,56.458333333333336,1
Undergraduate,Alone,0.322333318383871,34,4,3,1,8,4,11,Baby Boomers,69,1,0,134.3615160349854,1
PhD,Alone,0.5033427467128431,38,1,6,4,9,7,9,Baby Boomers,69,1,2,147.78030303030303,2
PhD,Alone,0.588465750705417,1,1,4,3,4,1,10,Millennials,38,0,2,50.06259863229879,2
Postgraduate,Partner,0.3840680084349347,25,5,8,5,4,8,3,Millennials,44,2,2,77.81353591160222,1
Undergraduate,Partner,0.16342166501034594,25,2,2,0,3,8,2,Millennials,38,1,0,386.7931034482759,0
PhD,Partner,0.2637738287428547,50,5,5,2,4,8,5,Baby Boomers,71,1,0,124.34343434343434,0
Undergraduate,Alone,0.25849051597548134,46,6,3,8,4,4,2,Baby Boomers,71,1,1,74.03688524590164,0
Postgraduate,Partner,0.4365813026513325,96,2,6,5,10,3,11,Baby Boomers,72,1,0,76.33178114086147,2
Undergraduate,Partner,0.5330446898578042,57,1,4,4,11,1,5,Baby Boomers,73,0,1,53.26810673443456,2
Undergraduate,Partner,0.14192883645731555,47,4,3,1,2,8,1,Gen X,57,2,1,282.81159420289856,0
PhD,Alone,0.26249518682890405,52,1,1,0,2,6,5,Baby Boomers,62,2,0,2160.9411764705883,0
Undergraduate,Partner,0.5009554728565175,30,1,10,2,8,5,8,Gen X,46,1,3,35.35460346399271,2
PhD,Partner,0.341413803963958,63,1,1,1,5,2,1,Gen X,49,1,0,424.0258620689655,1
Undergraduate,Alone,0.21821203611898765,51,7,6,1,4,9,3,Gen X,47,1,0,108.12903225806453,0
Postgraduate,Partner,0.24464196618804648,14,1,3,0,3,8,9,Gen X,57,1,0,330.6116504854369,0
Postgraduate,Partner,0.2720780479000241,20,3,2,0,4,5,4,Gen X,54,2,0,868.0909090909091,1
Postgraduate,Partner,0.40186722229567007,56,1,4,2,8,3,4,Baby Boomers,74,0,0,146.33497536945814,1
Postgraduate,Partner,0.46582379102482685,41,1,6,6,7,3,4,Gen X,60,0,1,52.03521643433602,2
Undergraduate,Partner,0.37130199016360665,72,1,2,1,7,2,5,Gen X,56,0,0,229.5127118644068,1
Undergraduate,Partner,0.2328025929545521,1,1,1,0,3,8,1,Gen X,52,1,0,828.2051282051282,0
Undergraduate,Alone,0.14687179113600482,27,1,2,1,4,7,2,Gen X,49,0,0,147.2992700729927,0
Undergraduate,Partner,0.25071973050850604,77,3,3,1,3,7,6,Gen X,52,1,0,442.54430379746833,0
PhD,Partner,0.20622807916818314,87,1,2,0,3,8,7,Gen X,51,1,0,451.4285714285714,0
PhD,Partner,0.4306622181926119,81,7,11,3,4,7,3,Baby Boomers,72,3,0,49.08980213089802,2
Postgraduate,Partner,0.24135344077303564,51,1,1,1,3,5,6,Gen X,59,1,0,472.7323943661972,0
Undergraduate,Partner,0.12565935068157902,79,2,2,1,2,8,11,Gen X,47,1,0,299.05172413793105,0
PhD,Partner,0.38396872038854984,11,3,5,4,9,4,4,Gen X,58,1,0,80.22792022792022,1
Undergraduate,Alone,0.20767125188823132,54,1,2,2,2,7,8,Gen X,47,1,1,304.75531914893617,0
Undergraduate,Alone,0.10805922593602485,93,2,2,1,2,9,1,Millennials,38,1,0,187.975,0
PhD,Alone,0.2319393930803904,0,1,1,0,3,4,8,Baby Boomers,67,1,0,1462.409090909091,0
Postgraduate,Partner,0.45168885874588577,54,5,10,7,10,6,11,Baby Boomers,61,1,0,56.41288191577209,2
Undergraduate,Partner,0.48508657140244055,21,1,8,8,5,3,6,Gen X,54,0,1,51.01848049281314,2
