Education,Marital_Status,Income,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
Postgraduate,Alone,69882.0,94.0,292.0,79.5,556.625,120.5,81.0,126.5,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,60.0,0.0,0.0,47.28146143437077,Gen X
Undergraduate,Partner,33178.0,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,48.0,1.0,0.0,677.1020408163265,Gen X
PhD,Partner,59973.0,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,53.0,0.0,0.0,156.9973821989529,Gen X
Postgraduate,Partner,17459.0,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,50.0,1.0,0.0,253.02898550724638,Gen X
Undergraduate,Alone,23910.0,80.0,16.0,12.0,18.0,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,56.0,1.0,0.0,356.86567164179104,Gen X
Postgraduate,Partner,42169.0,20.0,19.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,56.0,2.0,0.0,969.270749587855,Gen X
Postgraduate,Partner,26224.0,39.0,4.0,7.0,15.0,13.0,9.0,15.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,47.0,1.0,0.0,416.25396825396825,Gen X
Undergraduate,Partner,31089.0,57.0,31.0,3.0,31.0,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,44.0,1.0,0.0,393.53164556962025,Millennials
Undergraduate,Alone,30081.0,27.0,36.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,64.0,1.0,0.0,716.2142857142857,Baby Boomers
Undergraduate,Partner,62807.0,83.0,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,65.0,1.0,0.0,76.68742368742369,Baby Boomers
Undergraduate,Alone,72906.0,79.0,400.0,32.0,519.0,71.0,75.0,54.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,70.0,0.0,0.0,63.341442224152914,Baby Boomers
PhD,Partner,61467.0,69.0,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,77.0,2.0,0.0,103.47979797979798,Baby Boomers
Postgraduate,Partner,49618.0,77.0,80.0,3.0,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,59.0,2.0,0.0,384.6356589147287,Gen X
Postgraduate,Alone,21888.0,15.0,88.0,10.0,46.0,2.0,3.0,64.0,4.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,39.0,1.0,0.0,102.7605633802817,Millennials
Undergraduate,Alone,42429.0,99.0,55.0,0.0,6.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,52.0,1.0,0.0,633.2686567164179,Gen X
Undergraduate,Alone,26150.0,61.0,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,69.0,2.5,0.0,933.9285714285714,Baby Boomers
Undergraduate,Partner,30801.0,23.0,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,50.0,1.0,0.0,684.4666666666667,Gen X
Undergraduate,Partner,81168.0,84.0,410.0,0.0,556.625,120.5,22.0,22.0,1.0,6.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,60.0,0.0,0.0,68.03688181056161,Gen X
Postgraduate,Alone,26877.0,74.0,101.0,13.0,76.0,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,56.0,0.0,0.0,100.28731343283582,Gen X
Postgraduate,Alone,45006.0,90.0,162.0,25.0,53.0,16.0,0.0,10.0,1.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,81.0,0.0,0.0,169.1954887218045,Silent Generation
Undergraduate,Partner,18978.0,41.0,2.0,8.0,1.0,4.0,7.0,15.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,52.0,1.0,0.0,512.918918918919,Gen X
Undergraduate,Partner,22574.0,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,58.0,2.5,0.0,610.1081081081081,Gen X
PhD,Alone,48240.0,73.0,389.0,79.5,248.0,64.0,49.0,41.0,3.0,6.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,56.0,0.0,0.0,54.69387755102041,Gen X
Undergraduate,Partner,45837.0,88.0,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,51.0,2.0,0.0,122.88739946380697,Gen X
Postgraduate,Alone,35791.0,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,60.0,2.5,0.0,969.270749587855,Gen X
PhD,Partner,118350.5,31.0,85.0,1.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,49.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,54162.0,31.0,5.0,6.0,10.0,6.0,5.0,10.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,47.0,2.0,0.0,969.270749587855,Gen X
Postgraduate,Partner,30522.0,6.0,179.0,8.0,83.0,19.0,11.0,26.0,5.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,65.0,1.0,0.0,93.62576687116564,Baby Boomers
PhD,Partner,54456.0,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,64.0,1.0,0.0,134.79207920792078,Baby Boomers
Undergraduate,Alone,31632.0,92.0,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,54.0,0.0,0.0,332.9684210526316,Gen X
Undergraduate,Alone,72298.0,52.0,625.0,35.0,169.0,58.0,17.0,35.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,76.0,0.0,0.0,76.99467518636848,Baby Boomers
Postgraduate,Alone,36975.0,50.0,10.0,6.0,11.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,47.0,1.0,0.0,969.270749587855,Gen X
Postgraduate,Partner,72635.0,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,70.0,0.0,0.0,74.04179408766565,Baby Boomers
Undergraduate,Partner,13624.0,93.0,10.0,2.0,15.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,49.0,1.0,0.0,378.44444444444446,Gen X
Undergraduate,Alone,84196.0,56.0,215.0,63.0,507.0,120.5,31.0,126.5,1.0,8.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,50.0,1.0,0.0,68.06467259498787,Gen X
Undergraduate,Partner,70971.0,28.0,1001.0,17.0,556.625,93.0,81.0,17.0,6.0,11.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,65.0,1.0,0.0,38.88821917808219,Baby Boomers
PhD,Alone,34487.0,94.0,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,48.0,2.0,0.0,334.8252427184466,Gen X
Undergraduate,Alone,28769.0,76.0,41.0,5.0,129.0,10.0,3.0,3.0,3.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,48.0,1.0,0.0,150.62303664921467,Gen X
PhD,Partner,69084.0,43.0,1181.0,79.5,199.0,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,55.0,1.0,0.0,43.558638083228246,Gen X
PhD,Partner,65488.0,46.0,603.0,45.0,207.0,36.0,18.0,54.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,67.0,0.0,0.0,68.00415368639668,Baby Boomers
Postgraduate,Partner,62466.0,13.0,129.0,79.5,259.0,120.5,81.0,83.0,5.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,55.0,1.0,0.0,70.26546681664792,Gen X
Postgraduate,Alone,32218.0,27.0,10.0,24.0,15.0,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,65.0,0.0,0.0,346.4301075268817,Baby Boomers
Undergraduate,Alone,83917.0,12.0,514.0,22.0,556.625,42.0,81.0,79.0,1.0,6.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,52.0,0.0,0.0,52.87775677378702,Gen X
Undergraduate,Alone,46102.0,3.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,63.0,2.5,0.0,969.270749587855,Baby Boomers
Undergraduate,Alone,84574.0,72.0,387.0,20.0,556.625,38.0,54.0,126.5,1.0,9.0,10.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,73.0,0.0,0.0,61.50836363636363,Baby Boomers
Undergraduate,Partner,56181.0,6.0,121.0,79.5,69.0,8.0,44.0,48.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,63.0,1.0,0.0,142.95419847328245,Baby Boomers
Postgraduate,Alone,63120.0,53.0,965.0,69.0,279.0,54.0,41.0,69.0,5.0,8.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,75.0,1.0,0.0,42.73527420446852,Baby Boomers
Undergraduate,Partner,73691.0,58.0,707.0,21.0,250.0,85.0,43.0,73.0,2.0,6.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,54.0,1.0,0.0,62.50296861747243,Gen X
Undergraduate,Partner,63381.0,78.0,571.0,50.0,142.0,33.0,50.0,126.5,4.0,4.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,65.0,1.0,0.0,63.06567164179104,Baby Boomers
PhD,Partner,76140.0,57.0,586.0,66.0,556.625,17.0,0.0,26.0,1.0,5.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,77.0,0.0,0.0,56.48367952522255,Baby Boomers
PhD,Alone,62859.0,37.0,1063.0,79.5,102.0,16.0,12.0,25.0,4.0,9.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,66.0,1.0,0.0,48.094108645753636,Baby Boomers
Undergraduate,Alone,45906.0,20.0,305.0,3.0,27.0,4.0,3.0,126.5,2.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,61.0,1.0,0.0,94.45679012345678,Baby Boomers
Postgraduate,Partner,77632.0,73.0,1200.0,79.5,556.625,0.0,42.0,126.5,1.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,78.0,0.0,0.0,34.47246891651865,Baby Boomers
PhD,Partner,46463.0,56.0,163.0,2.0,40.0,8.0,11.0,11.0,6.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,54.0,2.0,0.0,197.7148936170213,Gen X
Undergraduate,Partner,105471.0,36.0,1009.0,79.5,104.0,120.5,21.0,126.5,0.0,9.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,55.0,0.0,0.0,61.178074245939676,Gen X
Postgraduate,Alone,55282.0,9.0,125.0,6.0,73.0,8.0,4.0,19.0,1.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,55.0,1.0,0.0,235.24255319148935,Gen X
Postgraduate,Partner,78710.0,42.0,721.0,0.0,152.0,119.0,50.0,50.0,3.0,7.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,48.0,1.0,0.0,72.07875457875458,Gen X
Undergraduate,Partner,66886.0,28.0,315.0,4.0,62.0,41.0,31.0,126.5,2.0,7.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,67.0,1.0,0.0,111.6627712854758,Baby Boomers
Postgraduate,Alone,98777.0,23.0,1000.0,19.0,556.625,120.5,81.0,38.0,0.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,65.0,0.0,0.0,49.19173306772908,Baby Boomers
Undergraduate,Partner,29103.0,38.0,16.0,0.0,17.0,6.0,3.0,6.0,2.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,40.0,1.0,0.0,606.3125,Millennials
Undergraduate,Partner,67445.0,63.0,757.0,79.5,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,51.0,1.0,0.0,57.448892674616694,Gen X
PhD,Partner,50616.0,71.0,30.0,2.0,25.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,75.0,1.0,0.0,755.4626865671642,Baby Boomers
Undergraduate,Alone,49431.0,9.0,219.0,3.0,100.0,26.0,0.0,17.0,2.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,70.0,1.0,0.0,135.42739726027398,Baby Boomers
Undergraduate,Alone,118350.5,81.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,50.0,0.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,61278.0,87.0,111.0,3.0,28.0,2.0,6.0,15.0,2.0,3.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,72.0,1.0,0.0,371.3818181818182,Baby Boomers
Postgraduate,Partner,26490.0,92.0,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,67.0,0.0,0.0,126.14285714285714,Baby Boomers
PhD,Partner,73059.0,36.0,410.0,79.5,420.0,0.0,81.0,71.0,1.0,9.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,78.0,1.0,0.0,66.72054794520548,Baby Boomers
PhD,Alone,46734.0,86.0,100.0,1.0,39.0,6.0,1.0,76.0,4.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,59.0,2.5,0.0,209.5695067264574,Gen X
Undergraduate,Partner,56253.0,83.0,509.0,0.0,65.0,7.0,11.0,5.0,4.0,7.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,62.0,1.0,0.0,94.22613065326634,Baby Boomers
Undergraduate,Partner,19986.0,74.0,3.0,6.0,5.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,40.0,1.0,0.0,908.4545454545455,Millennials
Undergraduate,Alone,58330.0,87.0,445.0,53.0,213.0,104.0,81.0,126.5,1.0,6.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,50.0,1.0,0.0,54.82142857142857,Gen X
Undergraduate,Partner,25965.0,29.0,2.0,2.0,11.0,41.0,7.0,11.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,45.0,0.0,0.0,350.8783783783784,Gen X
Postgraduate,Partner,14661.0,88.0,4.0,1.0,11.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,69.0,0.0,0.0,563.8846153846154,Baby Boomers
Undergraduate,Partner,18690.0,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,66.0,0.0,0.0,311.5,Baby Boomers
PhD,Partner,45068.0,25.0,14.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,51.0,1.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,21063.0,34.0,1.0,10.0,11.0,19.0,3.0,15.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,38.0,1.0,0.0,357.0,Millennials
PhD,Partner,29187.0,43.0,26.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,57.0,1.0,0.0,858.4411764705883,Gen X
Postgraduate,Partner,54690.0,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,54.0,2.0,0.0,276.2121212121212,Gen X
PhD,Partner,59304.0,81.0,418.0,61.0,428.0,80.0,51.0,10.0,3.0,7.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,61.0,1.0,0.0,56.587786259541986,Baby Boomers
Postgraduate,Alone,59247.0,87.0,327.0,9.0,122.0,19.0,14.0,83.0,5.0,5.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,63.0,2.0,0.0,103.21777003484321,Baby Boomers
Undergraduate,Alone,66731.0,33.0,371.0,79.5,194.0,58.0,81.0,126.5,4.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,55.0,1.0,0.0,64.85034013605443,Gen X
Undergraduate,Partner,77353.0,38.0,275.0,59.0,107.0,69.0,81.0,59.0,2.0,6.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,45.0,1.0,0.0,115.45223880597015,Gen X
PhD,Alone,52614.0,63.0,789.0,0.0,142.0,12.0,9.0,38.0,2.0,2.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,50.0,1.0,0.0,53.14545454545455,Gen X
Undergraduate,Partner,26751.0,26.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,51.0,2.0,0.0,969.270749587855,Gen X
PhD,Partner,81300.0,17.0,1004.0,12.0,145.0,32.0,12.0,36.0,3.0,10.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,62.0,1.0,0.0,65.51168412570507,Baby Boomers
Undergraduate,Alone,70337.0,75.0,187.0,79.5,149.0,25.0,43.0,91.0,1.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,46.0,0.0,0.0,122.11284722222223,Gen X
Postgraduate,Partner,36145.0,13.0,56.0,4.0,76.0,17.0,1.0,18.0,4.0,4.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,40.0,1.0,0.0,210.1453488372093,Millennials
PhD,Alone,65295.0,19.0,365.0,32.0,117.0,34.0,81.0,6.0,1.0,3.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,45.0,0.0,0.0,98.33584337349397,Gen X
Undergraduate,Alone,68118.0,51.0,595.0,23.0,123.0,10.0,23.0,126.5,2.0,8.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,62.0,1.0,0.0,73.40301724137932,Baby Boomers
Undergraduate,Alone,68743.0,81.0,1132.0,79.5,384.0,120.5,81.0,115.0,1.0,11.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,58.0,0.0,0.0,33.14513018322083,Gen X
Postgraduate,Partner,41039.0,32.0,34.0,11.0,137.0,120.5,61.0,45.0,1.0,8.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,43.0,0.0,0.0,87.87794432548179,Millennials
Undergraduate,Partner,38946.0,84.0,116.0,6.0,82.0,6.0,6.0,41.0,2.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,70.0,1.0,0.0,151.5408560311284,Baby Boomers
Undergraduate,Partner,65777.0,87.0,565.0,32.0,435.0,28.0,32.0,54.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,58.0,0.0,0.0,57.397033158813265,Gen X
PhD,Alone,66476.0,99.0,372.0,18.0,126.0,47.0,48.0,78.0,2.0,5.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,49.0,1.0,0.0,96.48185776487664,Gen X
PhD,Alone,86857.0,96.0,899.0,79.5,556.625,120.5,81.0,40.0,1.0,5.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,53.0,0.0,0.0,41.086565752128664,Gen X
PhD,Partner,118350.5,21.0,55.0,16.0,556.625,17.0,3.0,4.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,43.0,0.0,0.0,93.65346534653466,Millennials
PhD,Partner,77845.0,40.0,760.0,40.0,480.0,0.0,40.0,26.0,1.0,3.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,36.0,0.0,0.0,57.83432392273403,Millennials
PhD,Partner,69476.0,3.0,260.0,79.5,556.625,63.0,9.0,67.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,56.0,0.0,0.0,66.5478927203065,Gen X
PhD,Alone,50611.0,98.0,459.0,0.0,24.0,6.0,0.0,4.0,6.0,4.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,65.0,1.0,0.0,102.65922920892496,Baby Boomers
Undergraduate,Alone,61209.0,73.0,466.0,0.0,224.0,119.0,49.0,99.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,55.0,0.0,0.0,63.959247648902824,Gen X
Postgraduate,Partner,42315.0,90.0,67.0,15.0,80.0,17.0,11.0,80.0,3.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,67.0,1.0,0.0,156.72222222222223,Baby Boomers
Undergraduate,Partner,13084.0,29.0,2.0,0.0,7.0,3.0,7.0,10.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,73.0,0.0,0.0,451.17241379310343,Baby Boomers
