ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,customer_spending,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
10548,1995,Undergraduate,Alone,71163.0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,3,2014,30,0,960,0,74.128125,Millennials
2281,1970,Undergraduate,Alone,33697.0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,9,2013,55,1,28,1,1203.4642857142858,Gen X
4073,1954,Postgraduate,Partner,63564.0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,1,2014,71,0,1215,1,52.31604938271605,Baby Boomers
6974,1972,PhD,Partner,83443.0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,12,2013,53,0,1497,0,55.74014696058784,Gen X
7938,1958,PhD,Partner,51518.0,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,10,2013,67,1,449,0,114.73942093541204,Baby Boomers
7094,1975,Undergraduate,Alone,58330.0,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,12,2013,50,1,1064,0,54.82142857142857,Gen X
3667,1969,Undergraduate,Partner,80952.0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,2,2013,56,0,1757,3,46.073989755264655,Gen X
7723,1979,Undergraduate,Partner,75507.0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,5,2014,46,0,1440,0,52.43541666666667,Gen X
3870,1978,Postgraduate,Partner,63855.0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,2,2013,47,0,1006,0,63.47415506958251,Gen X
4012,1972,PhD,Partner,62220.0,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,8,2012,53,1,1226,0,50.750407830342574,Gen X
5909,1964,Undergraduate,Partner,58512.0,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,9,2013,61,1,1171,0,49.96754910333048,Baby Boomers
10470,1979,Postgraduate,Partner,40662.0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,3,2013,46,1,92,0,441.9782608695652,Gen X
6488,1959,PhD,Partner,38829.0,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,4,2014,66,1,99,0,392.2121212121212,Baby Boomers
10270,1981,Postgraduate,Partner,35523.0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,10,2013,44,1,66,0,538.2272727272727,Millennials
6887,1967,Undergraduate,Alone,79146.0,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,4,2014,58,2,564,0,140.32978723404256,Gen X
6406,1988,Postgraduate,Partner,78285.0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,10,2013,37,0,1427,0,54.859845830413455,Millennials
7573,1978,PhD,Alone,31626.0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,5,2013,47,1,86,1,367.7441860465116,Gen X
4508,1952,Undergraduate,Alone,75127.0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,5,2014,73,0,833,0,90.18847539015606,Baby Boomers
221,1955,Undergraduate,Partner,48726.0,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,4,2013,70,1,242,0,201.3471074380165,Baby Boomers
5331,1977,Undergraduate,Partner,74985.0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,9,2012,48,0,1869,0,40.12038523274478,Gen X
1911,1987,Undergraduate,Partner,67430.0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,9,2012,38,0,1364,0,49.435483870967744,Millennials
20,1965,Postgraduate,Partner,46891.0,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,9,2013,60,1,183,0,256.23497267759564,Gen X
8786,1956,Postgraduate,Partner,62058.0,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,5,2013,69,1,450,0,137.90666666666667,Baby Boomers
10582,1979,Undergraduate,Partner,72063.0,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,7,2013,46,1,758,0,95.06992084432716,Gen X
1915,1951,PhD,Partner,78939.0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,12,2013,74,0,1507,0,52.38155275381553,Baby Boomers
8897,1965,Undergraduate,Alone,42720.0,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,4,2013,60,2,654,0,65.3211009174312,Gen X
2371,1972,Undergraduate,Partner,33622.0,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,4,2013,53,2,81,0,415.0864197530864,Gen X
4303,1957,PhD,Partner,6835.0,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,12,2012,68,1,137,0,49.89051094890511,Baby Boomers
6825,1953,Undergraduate,Partner,41452.0,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,2013,72,2,16,0,2590.75,Baby Boomers
1072,1965,PhD,Alone,40760.0,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,8,2013,60,1,93,0,438.2795698924731,Gen X
4964,1958,PhD,Partner,74250.0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,1,2014,67,0,1158,0,64.11917098445596,Baby Boomers
2461,1955,Postgraduate,Alone,51124.0,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,12,2013,70,2,43,0,1188.9302325581396,Baby Boomers
10736,1971,Undergraduate,Alone,72258.0,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,9,2013,54,1,1525,0,47.382295081967214,Gen X
3194,1974,PhD,Alone,71466.0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,4,2014,51,0,1230,0,58.10243902439024,Gen X
10839,1976,Undergraduate,Partner,36283.0,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,4,2014,49,2,29,0,1251.1379310344828,Gen X
49,1970,Undergraduate,Alone,20587.0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,5,2014,55,1,25,0,823.48,Gen X
4290,1972,Undergraduate,Partner,30467.0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,2014,53,1,24,0,1269.4583333333333,Gen X
10219,1972,Undergraduate,Partner,31590.0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,6,2013,53,1,38,0,831.3157894736842,Gen X
4211,1986,Undergraduate,Partner,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,2012,39,1,57,0,358.3333333333333,Millennials
1135,1960,Postgraduate,Partner,17144.0,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,2,2014,65,2,47,0,364.7659574468085,Baby Boomers
6299,1968,PhD,Alone,42564.0,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,1,2013,57,1,813,1,52.35424354243543,Gen X
10846,1978,Postgraduate,Partner,43783.0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,5,2014,47,1,629,1,69.60731319554849,Gen X
347,1976,Undergraduate,Alone,40780.0,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,9,2012,49,1,377,0,108.16976127320956,Gen X
6543,1945,Postgraduate,Partner,62847.0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,1,2013,80,0,1612,0,38.98697270471464,Silent Generation
10446,1957,PhD,Partner,82017.0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,11,2012,68,0,729,3,112.50617283950618,Baby Boomers
3479,1950,Undergraduate,Alone,16813.0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,7,2013,75,0,50,1,336.26,Baby Boomers
11075,1978,Undergraduate,Partner,51267.0,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,10,2013,47,2,270,0,189.87777777777777,Gen X
4442,1961,Undergraduate,Alone,46524.0,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,4,2013,64,1,177,0,262.8474576271187,Baby Boomers
199,1962,Postgraduate,Alone,45183.0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,1,2013,63,0,315,1,143.43809523809523,Baby Boomers
6722,1954,PhD,Partner,70421.0,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,6,2014,71,1,767,0,91.8135593220339,Baby Boomers
796,1965,Postgraduate,Alone,60161.0,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,10,2012,60,1,1071,0,56.17273576097106,Gen X
3749,1973,Undergraduate,Partner,73926.0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,3,2013,52,0,1580,0,46.78860759493671,Gen X
8523,1968,Undergraduate,Partner,19329.0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,12,2013,57,1,60,0,322.15,Gen X
310,1970,Postgraduate,Partner,61872.0,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,12,2013,55,1,573,0,107.97905759162305,Gen X
8629,1956,Undergraduate,Alone,46984.0,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,3,2013,69,2,41,0,1145.9512195121952,Baby Boomers
236,1951,Undergraduate,Partner,34838.0,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,1,2013,74,2,170,0,204.9294117647059,Baby Boomers
9930,1944,PhD,Alone,82716.0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,11,2013,81,0,1167,0,70.87917737789203,Silent Generation
3483,1958,Undergraduate,Partner,48192.0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,4,2013,67,0,1526,3,31.580602883355176,Baby Boomers
4599,1976,Postgraduate,Partner,49681.0,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,11,2013,49,2,458,0,108.47379912663756,Gen X
7326,1971,Postgraduate,Partner,56850.0,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,3,2014,54,1,63,0,902.3809523809524,Gen X
7352,1957,Undergraduate,Partner,55267.0,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,10,2013,68,1,405,0,136.46172839506173,Baby Boomers
2350,1972,Undergraduate,Partner,59666.0,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,3,2013,53,2,1027,1,58.097370983446936,Gen X
9145,1972,Undergraduate,Alone,72504.0,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,4,2013,53,1,1478,0,49.0554803788904,Gen X
2964,1981,Undergraduate,Partner,26872.0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,10,2013,44,0,72,0,373.22222222222223,Millennials
5585,1972,Undergraduate,Alone,21359.0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,4,2013,53,1,48,0,444.9791666666667,Gen X
9687,1975,Undergraduate,Alone,73170.0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,5,2014,50,0,726,0,100.78512396694217,Gen X
3732,1955,Postgraduate,Partner,52750.0,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,2,2013,70,1,860,0,61.33720930232558,Baby Boomers
6303,1986,PhD,Partner,91820.0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,11,2013,39,0,1497,0,61.33600534402137,Millennials
11176,1970,PhD,Partner,65968.0,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,5,2014,55,1,495,0,133.26868686868687,Gen X
2986,1976,Undergraduate,Partner,30772.0,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3,2014,49,2,20,0,1538.6,Gen X
7462,1954,Undergraduate,Alone,22507.0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,11,2012,71,0,570,0,39.4859649122807,Baby Boomers
3900,1972,Undergraduate,Partner,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,3,2014,53,1,769,0,85.41612483745124,Gen X
7034,1978,Postgraduate,Partner,25804.0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9,2013,47,1,55,0,469.1636363636364,Gen X
9493,1980,PhD,Alone,76412.0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,5,2013,45,0,1808,2,42.26327433628319,Gen X
1143,1972,Undergraduate,Partner,22063.0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,8,2013,53,1,55,0,401.1454545454545,Gen X
1,1961,Undergraduate,Alone,57091.0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,6,2014,64,0,577,1,98.94454072790296,Baby Boomers
3855,1963,Undergraduate,Partner,22419.0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,4,2013,62,0,162,0,138.38888888888889,Baby Boomers
5536,1959,Undergraduate,Partner,87771.0,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,5,2013,66,1,1957,4,44.84977005620848,Baby Boomers
5989,1959,Postgraduate,Alone,78353.0,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,4,2013,66,1,1576,0,49.71637055837564,Baby Boomers
9499,1954,Undergraduate,Partner,93404.0,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,5,2013,71,3,1616,2,57.79950495049505,Baby Boomers
6768,1962,Undergraduate,Alone,37859.0,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1,2013,63,3,36,0,1051.638888888889,Baby Boomers
2150,1958,PhD,Alone,80995.0,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,5,2013,67,1,1482,0,54.652496626180834,Baby Boomers
6646,1984,Undergraduate,Partner,16529.0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3,2014,41,1,22,0,751.3181818181819,Millennials
4887,1976,PhD,Alone,55412.0,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,11,2013,49,2,63,0,879.5555555555555,Gen X
8560,1992,Undergraduate,Alone,48789.0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,9,2012,33,0,680,0,71.74852941176471,Millennials
3321,1967,PhD,Partner,56575.0,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,5,2013,58,2,542,0,104.3819188191882,Gen X
11003,1980,Postgraduate,Partner,25130.0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,2013,45,1,50,0,502.6,Gen X
10402,1967,Undergraduate,Partner,35441.0,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2,2013,58,2,39,0,908.7435897435896,Gen X
9904,1956,Undergraduate,Partner,71391.0,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,3,2013,69,1,1043,0,68.4477468839885,Baby Boomers
6141,1972,Postgraduate,Alone,49494.0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,4,2013,53,1,385,0,128.55584415584417,Gen X
5687,1980,Undergraduate,Alone,81702.0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,9,2012,45,0,1633,0,50.03184323331292,Gen X
10856,1980,Postgraduate,Alone,45889.0,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,7,2013,45,1,46,0,997.5869565217392,Gen X
5121,1977,Undergraduate,Alone,56628.0,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,3,2014,48,1,761,1,74.41261498028909,Gen X
4186,1950,Undergraduate,Partner,34026.0,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,8,2013,75,2,76,0,447.7105263157895,Baby Boomers
368,1974,Undergraduate,Partner,40049.0,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,11,2012,51,1,290,0,138.1,Gen X
3312,1988,Undergraduate,Alone,34176.0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,5,2014,37,1,89,0,384.0,Millennials
11121,1981,Undergraduate,Partner,19419.0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,11,2012,44,1,70,0,277.4142857142857,Millennials
5332,1960,Postgraduate,Partner,82504.0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,7,2013,65,0,1066,0,77.39587242026266,Baby Boomers
5848,1970,Undergraduate,Partner,81205.0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,1,2014,55,0,2009,3,40.42060726729717,Gen X
10343,1991,Postgraduate,Alone,61618.0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,9,2012,34,0,1345,0,45.81263940520446,Millennials
5935,1956,Postgraduate,Alone,55284.0,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,12,2012,69,1,764,0,72.36125654450262,Baby Boomers
2895,1963,Undergraduate,Alone,49980.0,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,10,2013,62,1,195,0,256.3076923076923,Baby Boomers
10262,1980,Undergraduate,Partner,15072.0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,5,2013,45,2,53,0,284.37735849056605,Gen X
7848,1974,Undergraduate,Alone,49166.0,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,6,2013,51,1,368,0,133.60326086956522,Gen X
9477,1954,PhD,Partner,65324.0,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,1,2014,71,1,544,0,120.08088235294116,Baby Boomers
4856,1957,Postgraduate,Partner,82347.0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,11,2012,68,0,1853,2,44.43982730706961,Baby Boomers
7186,1966,PhD,Partner,30843.0,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,5,2014,59,2,35,1,881.2285714285714,Gen X
5794,1974,PhD,Partner,46374.0,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,3,2014,51,1,446,2,103.97757847533632,Gen X
1456,1979,Undergraduate,Alone,60474.0,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,4,2013,46,1,1180,0,51.24915254237288,Gen X
4877,1973,Postgraduate,Partner,38576.0,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3,2014,52,1,41,0,940.8780487804878,Gen X
425,1985,Undergraduate,Partner,55357.0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,2,2013,40,2,727,0,76.14442916093535,Millennials
3007,1966,Undergraduate,Partner,37758.0,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,10,2012,59,2,40,0,943.95,Gen X
1031,1989,Postgraduate,Partner,85710.0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,5,2013,36,0,1062,1,80.70621468926554,Millennials
4297,1969,Undergraduate,Partner,23228.0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,2014,56,1,40,0,580.7,Gen X
807,1969,Postgraduate,Partner,44602.0,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,2,2014,56,2,292,0,152.74657534246575,Gen X
9553,1987,Undergraduate,Partner,7500.0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,1,2013,38,0,15,0,500.0,Millennials
4271,1989,Postgraduate,Partner,38683.0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,10,2012,36,1,341,0,113.4398826979472,Millennials
4120,1975,Postgraduate,Alone,49514.0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,12,2013,50,1,369,0,134.18428184281842,Gen X
2036,1973,PhD,Partner,57906.0,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,6,2013,52,1,401,0,144.40399002493766,Gen X
115,1966,Postgraduate,Alone,43456.0,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,3,2013,59,1,393,0,110.57506361323156,Gen X
4259,1986,Postgraduate,Alone,19485.0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,2013,39,2,10,0,1948.5,Millennials
8687,1978,Undergraduate,Partner,53172.0,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,5,2013,47,1,486,0,109.4074074074074,Gen X
2447,1979,Undergraduate,Partner,30545.0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,2012,46,1,69,0,442.6811594202899,Gen X
10140,1983,PhD,Partner,70123.0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,9,2013,42,0,1727,2,40.60393746381008,Millennials
9353,1959,Undergraduate,Alone,62450.0,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,1,2014,66,1,995,1,62.76381909547739,Baby Boomers
3623,1976,Undergraduate,Partner,21675.0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,6,2014,49,1,45,0,481.6666666666667,Gen X
738,1981,Postgraduate,Alone,42395.0,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,4,2014,44,2,182,0,232.93956043956044,Millennials
7631,1978,Postgraduate,Partner,61346.0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,10,2013,47,1,989,0,62.02831142568251,Gen X
4789,1953,Undergraduate,Partner,80812.0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,9,2013,72,0,1677,3,48.188431723315446,Baby Boomers
773,1971,Postgraduate,Alone,42835.0,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,6,2013,54,2,595,0,71.99159663865547,Gen X
10602,1983,Undergraduate,Partner,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,2,2013,42,1,156,0,255.9102564102564,Millennials
1446,1956,Postgraduate,Alone,86424.0,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,4,2014,69,0,1226,0,70.4926590538336,Baby Boomers
3270,1978,Postgraduate,Partner,17117.0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,1,2013,47,1,128,0,133.7265625,Gen X
8443,1972,Undergraduate,Alone,24762.0,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,2,2014,53,1,86,1,287.93023255813955,Gen X
9653,1975,Undergraduate,Partner,35797.0,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,10,2012,50,1,68,0,526.4264705882352,Gen X
8916,1975,Undergraduate,Alone,36627.0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,7,2013,50,2,16,0,2289.1875,Gen X
8017,1981,Postgraduate,Partner,51111.0,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2014,44,2,55,0,929.290909090909,Millennials
5830,1972,PhD,Alone,86857.0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,9,2012,53,0,2114,0,41.08656575212866,Gen X
4597,1970,PhD,Partner,82072.0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,7,2013,55,0,2018,0,40.66997026759167,Gen X
7023,1953,PhD,Alone,46231.0,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,11,2012,72,3,263,0,175.7832699619772,Baby Boomers
8086,1959,Undergraduate,Partner,42243.0,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,12,2013,66,2,55,0,768.0545454545454,Baby Boomers
